,order_number,customer_id,product_id,quantity,date,staff_id
16090,1366271773,72944797,054614797,47,2020-10-22,940526
16091,3197457606,81037855,205581885,6,2020-12-20,428458
16092,5517449020,36750820,000404737,34,2021-06-22,840953
16093,2018697080,58289633,121635152,25,2023-03-11,272008
16094,4092425627,34258510,225912339,41,2023-08-06,428458
16095,8194104245,35240195,017336364,49,2021-06-15,417663
16096,4296875645,51075298,152875147,14,2021-08-21,459374
16097,1882537947,07642179,111290700,6,2023-09-02,881605
16098,4302307533,61397623,260811707,15,2023-03-10,223773
16099,7443863293,53049306,066067655,43,2023-09-13,856182
16100,8872652890,81037855,124767703,41,2021-07-11,099029
16101,7783031238,71317820,075307228,1,2021-12-22,803680
16102,9545671032,68379620,000750578,46,2021-06-02,466771
16103,3835815716,31556881,022881852,6,2023-12-05,138409
16104,2552869361,05685019,262434068,10,2023-08-10,940515
16105,6450815782,18167892,042230121,40,2021-01-28,139732
16106,2943493009,27469719,054422942,6,2022-03-03,343319
16107,5960930909,52355148,054422942,14,2022-12-30,655371
16108,9053806257,52929035,147999778,31,2022-10-10,150231
16109,1326056026,09767009,000750578,38,2021-02-17,047055
16110,9400173084,50054556,260810302,42,2020-09-19,845680
16111,3051023473,49817872,090622579,4,2023-09-05,915122
16112,4384175485,75196829,210277880,49,2022-12-23,267168
16113,0147427546,75906853,008886007,21,2023-04-23,847511
16114,3582649640,90518472,017336364,28,2021-03-13,485189
16115,1313348176,24591006,000750578,32,2020-06-12,322127
16116,9482558689,52355148,054748899,8,2021-03-24,595146
16117,2156460122,53416830,253213647,1,2022-10-30,462856
16118,4081073804,52953461,002455543,35,2020-06-19,267142
16119,1938940121,23542575,023416722,6,2020-08-07,739800
16120,2226859699,09270370,252357065,4,2021-07-14,947021
16121,7745885942,77782557,053434797,21,2023-10-31,086583
16122,7591596553,43185964,010005245,5,2023-12-18,739800
16123,0079963040,37118805,212992673,35,2020-10-01,538245
16124,5491526415,49631353,069644748,23,2023-01-23,513066
16125,7024181810,61397623,047342678,21,2021-01-16,793596
16126,7960600579,85634780,106863963,45,2020-05-25,112150
16127,5551053294,52715203,008886007,27,2022-04-09,900799
16128,0631634160,71076300,109018530,23,2023-08-03,513066
16129,1120695745,19893224,073787185,37,2021-12-02,508053
16130,8391994990,18254335,054614797,5,2020-09-03,771091
16131,7420936973,48120425,011371249,45,2021-08-08,462856
16132,5000003324,94362560,142002263,33,2022-01-14,947021
16133,7557521059,65793306,017336364,16,2023-07-14,617170
16134,8090932907,19893224,261028263,31,2020-09-23,374381
16135,9098566402,74031470,120219394,40,2023-06-29,617170
16136,5346917300,43165534,143186001,15,2022-01-04,840953
16137,5817949278,89146811,198414891,47,2022-01-20,466771
16138,6148684845,11727967,052789367,42,2020-12-04,900799
16139,0934185687,09084882,185067342,33,2023-05-14,372598
16140,1084229309,85394509,076013378,42,2022-01-24,213157
16141,8980860528,55332995,002245453,17,2022-06-27,258990
16142,5124061413,62679904,247858753,45,2022-03-07,901455
16143,9404751331,43165534,174842858,47,2021-01-09,655371
16144,4553926861,64036036,013833466,11,2023-12-21,208028
16145,8048966643,14296604,204051994,21,2021-04-14,901455
16146,2587624840,59137815,055351579,21,2021-11-02,901455
16147,5353068780,23716904,252357065,43,2023-12-31,372598
16148,8374415135,13555159,217536280,8,2023-07-02,296314
16149,0613435270,07425320,063587072,40,2020-06-21,047055
16150,2998807622,56082473,003014291,35,2022-04-22,940515
16151,3816989011,10668582,252884444,6,2020-06-19,638615
16152,3443038322,72944797,002455543,33,2021-09-02,372598
16153,6463567004,48120425,106185389,31,2021-10-14,296314
16154,2013340405,65115670,219148748,16,2022-05-14,150231
16155,1502276669,47074568,066067655,42,2023-10-15,614321
16156,2330857773,27531205,261028263,45,2022-07-25,877147
16157,8496540211,34704332,261028263,24,2020-01-10,208028
16158,8590499395,65786154,109765020,10,2022-06-20,211254
16159,0452227458,28407065,262977989,15,2023-09-04,513066
16160,6364134491,78899431,186111097,23,2023-08-15,771091
16161,1852272410,61112758,145288026,44,2023-07-25,028046
16162,3882593106,47830909,161008715,32,2021-09-15,232271
16163,0756022883,27769960,077774625,43,2021-03-04,513066
16164,7034277152,15667101,077774625,22,2023-09-09,538758
16165,0098279241,97592458,205581885,5,2021-09-15,964506
16166,6053520497,94471670,085396163,31,2021-09-09,415258
16167,3484838795,78650873,000641906,8,2021-12-26,208028
16168,4185581417,19893224,260810302,26,2023-09-12,826671
16169,6628880130,42874154,097594364,15,2020-02-26,940515
16170,0159440828,59012991,085763211,33,2022-06-01,879547
16171,5109282740,37118805,052788072,10,2023-04-10,281057
16172,1401458321,95207353,012377498,42,2023-05-03,260145
16173,7060941246,08536031,253213647,7,2022-09-24,826671
16174,4083767094,51075298,270234757,34,2023-11-08,538758
16175,1559291967,72171413,145288026,36,2023-09-06,614321
16176,0890859949,25860446,002245453,44,2021-12-31,424519
16177,9890978572,09738181,076013378,27,2023-08-25,587686
16178,5782860663,17114226,189643105,44,2020-12-08,365091
16179,4228954621,63608710,052788072,42,2023-08-14,940526
16180,1668447777,56663338,124767704,39,2020-11-20,296314
16181,8932859252,65498476,100958457,44,2021-05-01,517969
16182,5775816788,94037901,069644748,37,2023-07-06,587686
16183,1256582381,62679904,003639597,24,2020-07-10,947021
16184,1586559366,36758100,184466860,1,2021-04-26,086583
16185,7949684854,30790411,157240665,13,2020-09-03,826671
16186,8241274055,84105184,209891492,16,2022-05-01,332000
16187,6350923831,11727967,225912339,37,2022-05-11,901455
16188,9422771829,40497592,252357065,22,2023-07-22,508053
16189,3610416749,00334746,013833466,22,2022-06-23,238509
16190,5274022614,80475117,190238356,45,2023-11-08,983490
16191,1966839702,01752694,173093879,45,2022-02-05,947021
16192,9905999714,60867010,262434068,13,2022-07-31,531144
16193,0759478829,34597964,095311757,14,2021-10-09,517969
16194,9273519603,07066665,074341297,47,2021-07-01,449345
16195,7106513323,61790209,074341297,28,2023-06-18,374381
16196,3144051603,09494887,073125816,3,2020-06-11,038930
16197,7304686577,23542575,095289208,43,2020-03-05,208028
16198,6336489496,28395800,109017985,38,2020-04-20,900799
16199,0184259233,25639032,253099216,36,2023-11-28,508053
16200,0577845555,28860825,000750578,36,2023-11-23,099029
16201,9691868625,60473326,249157126,36,2021-12-19,513066
16202,5666253029,78887378,057325187,40,2021-01-07,086583
16203,2362959011,36599341,111290696,49,2022-02-03,260145
16204,1092130148,60689869,207301603,11,2023-07-09,728852
16205,2456091826,07642179,126743459,48,2022-11-09,223773
16206,3677156174,91028761,109018530,40,2023-07-17,047055
16207,9621435497,00406608,073787185,19,2023-03-26,428458
16208,5678219297,68018744,063587072,8,2021-08-04,182392
16209,1182302967,07203162,109765020,2,2023-11-07,485189
16210,4437498305,06785072,077774625,20,2021-07-13,685426
16211,0653331742,33365024,248264491,28,2022-05-04,449345
16212,8754760596,18254335,004313653,29,2021-02-20,525428
16213,7756088756,42555157,214186189,36,2020-09-29,515054
16214,7425097904,58019595,012377498,18,2020-11-24,430441
16215,9657499577,54433517,252884444,6,2023-02-03,047055
16216,2143844054,22250718,007827502,36,2022-01-09,771091
16217,6843544710,26322134,004313653,27,2021-04-14,449345
16218,1875990129,95248857,212992673,41,2023-10-02,462856
16219,9385174051,57114325,095311757,30,2023-03-13,877147
16220,1284653083,74814289,248446185,39,2023-07-07,154252
16221,4765902444,75289254,002455543,32,2020-10-02,393891
16222,2117210677,85744973,095311757,15,2021-03-22,296314
16223,4326353525,23143517,215141307,19,2023-05-24,267168
16224,9825350405,11769033,021367457,27,2021-01-16,515054
16225,0000266493,48120425,127844385,30,2020-01-12,071162
16226,6031059033,04828131,154245455,35,2023-09-03,459374
16227,7991666088,71690535,161008715,30,2023-07-02,208028
16228,0646711702,37118805,225912339,20,2023-03-28,365091
16229,0268260767,81412772,055351579,30,2022-05-16,047055
16230,9079143967,85395120,021367457,28,2022-07-16,424519
16231,0077501710,98864245,015267827,13,2021-10-09,343319
16232,3975695515,32764496,017336364,5,2023-03-27,515054
16233,3464023953,05602352,106185389,13,2021-06-29,913288
16234,1949684458,73232503,052788072,15,2022-07-19,964506
16235,6047227983,57114325,003638033,30,2023-08-28,847511
16236,9266539528,12105939,100958457,27,2021-05-28,112150
16237,3083916684,55248968,063587072,42,2021-09-10,372598
16238,3613355589,77181609,260810302,31,2023-03-28,538758
16239,6181355584,60521912,206676975,43,2021-07-22,168530
16240,9300264555,37958732,173093879,30,2023-05-03,296314
16241,8339332857,03819370,004780917,11,2020-09-29,513066
16242,4531375937,28860825,010005245,44,2023-09-10,947021
16243,6771802472,98949262,008965213,6,2021-05-10,826671
16244,8631213498,72728356,252770233,3,2022-02-05,913288
16245,2530092079,26809615,170463582,15,2022-07-03,881605
16246,5229047376,52715203,243097256,30,2023-07-11,680832
16247,4818802879,74353473,260811707,21,2023-03-31,260145
16248,0281913671,82877732,113530805,17,2023-08-13,332000
16249,4866720575,74594271,054422942,16,2022-05-18,272008
16250,9626166263,03052099,262434068,5,2021-05-26,485189
16251,0928371088,03796172,054422942,3,2023-10-23,281057
16252,7054491978,95388865,003608623,4,2020-02-04,372598
16253,4667810343,19146649,026114399,46,2022-12-07,168530
16254,3637246659,35225493,008885999,28,2022-09-15,940526
16255,2179511090,01752694,111290696,39,2023-07-13,617170
16256,5746250841,17999630,097594364,6,2020-08-30,617170
16257,5611043147,78422937,161008715,30,2020-12-05,449345
16258,4400238268,53049306,002245453,46,2021-03-31,296314
16259,3528633372,60867010,073787185,38,2023-11-27,513066
16260,6950923566,80206418,207301603,2,2022-03-10,728852
16261,5666736999,04266681,213619207,26,2020-03-29,466771
16262,2947428707,28407065,152875147,31,2022-05-29,867877
16263,4536196891,64679503,072882553,38,2020-05-08,393891
16264,2205430690,91813525,054266567,15,2023-08-10,485189
16265,0738045349,04266681,190238356,49,2021-10-21,260145
16266,1421398400,36675742,047342678,10,2020-09-15,374381
16267,8457691275,20763218,213619207,40,2022-03-07,685426
16268,0221835878,07066665,094173462,19,2023-11-12,508053
16269,0751448960,69333514,105663942,8,2020-11-18,803680
16270,9590387519,68537363,204078065,9,2021-10-30,258990
16271,7063090596,34500789,076013378,39,2021-11-18,991011
16272,6546401186,30642577,110758001,15,2020-11-06,553059
16273,6626015856,17864986,253393981,14,2021-11-16,462856
16274,9542442103,56780501,109018530,16,2023-05-23,847511
16275,8331652466,74814289,249160355,36,2020-10-30,417663
16276,3247255444,80085868,003638033,9,2023-05-25,086583
16277,4889595909,50707253,015267827,13,2020-04-17,659131
16278,2947749150,21346052,225912339,24,2020-12-21,915122
16279,7423493963,24591006,143217512,46,2020-02-27,168530
16280,9665510090,33627634,189643105,19,2020-10-29,702631
16281,6159345864,14296604,270234757,29,2023-06-11,232271
16282,4795670964,35955157,197263858,15,2021-07-27,901455
16283,3602746316,89146811,107802183,19,2021-02-04,728852
16284,9983957052,08366641,075953557,25,2022-07-02,990137
16285,4837465065,09708935,004313653,27,2023-11-30,990137
16286,7580948916,29509929,157240665,44,2020-10-12,208028
16287,6555037225,79029399,216124178,35,2023-03-23,940515
16288,2654232314,31556881,003608623,17,2021-02-11,685426
16289,5757851485,47176784,074362508,49,2023-05-09,430441
16290,1845930032,37264038,225912339,45,2021-11-16,038930
16291,6465519981,42230003,066619715,8,2021-04-06,685426
16292,2686434430,64036036,197263858,41,2020-02-26,154252
16293,9207675192,97499777,124767704,20,2022-05-09,150231
16294,9089161857,29509929,003014291,48,2023-04-15,260145
16295,0308515242,75196829,010005245,28,2023-05-24,038930
16296,2621954567,85395120,066619715,46,2022-02-11,208028
16297,4469628082,46802127,100958457,31,2021-01-11,485189
16298,9441892592,89033034,010095276,49,2023-09-18,228858
16299,7928539033,23617672,185067342,33,2023-01-10,150231
16300,7415992383,03647831,207841114,44,2021-05-11,553059
16301,7470990104,74814289,059262880,41,2023-06-24,845680
16302,1466473233,63121940,252884444,45,2023-07-09,845680
16303,3449767333,73126965,121635154,9,2022-08-29,449345
16304,2442588987,32348631,076776245,26,2023-06-28,232271
16305,4049309933,75196829,047342678,37,2023-04-21,925090
16306,9785657777,14817359,010005245,13,2020-06-15,211254
16307,5115206084,09626941,066067655,42,2023-10-12,770687
16308,3880699444,99540099,008885999,24,2020-05-23,614321
16309,8336378444,28556861,208289515,43,2022-11-09,332000
16310,2786014390,94992249,010005245,19,2020-07-03,803680
16311,1987243338,14967044,015267827,19,2023-02-24,430441
16312,2929268501,80475117,074021317,22,2023-11-04,272008
16313,3918795380,09767009,261028263,43,2020-04-02,513066
16314,9026510040,56082473,106185389,27,2023-06-01,617170
16315,8334935600,09688269,100347901,37,2022-01-09,538245
16316,8800919520,29026187,176909221,6,2021-10-04,655371
16317,0183899193,28395800,050322710,22,2022-06-06,415258
16318,8107498345,09688269,262301191,14,2022-12-11,867877
16319,6696087744,96087780,121635152,41,2023-07-25,508053
16320,7544275774,60473326,017336364,41,2020-09-22,702631
16321,3811941441,17644771,161008715,23,2021-10-05,949904
16322,8568462931,28860825,206479088,38,2020-08-12,168530
16323,4139661001,09767009,047342678,16,2021-12-27,847511
16324,2413534546,03052099,111290700,13,2021-08-10,587686
16325,6219430716,43526966,091947689,14,2020-08-23,655371
16326,5120229952,47074568,262434068,20,2023-05-22,226666
16327,9700347012,39491278,242770600,9,2021-07-04,232271
16328,9267072741,82236700,249019417,49,2020-06-03,925090
16329,2941744111,61891903,091947689,12,2020-01-23,267168
16330,3330940244,14967044,190238356,31,2023-02-23,139732
16331,0899789509,52953461,054266567,43,2023-01-28,915122
16332,3562315735,76941613,002245453,15,2023-09-24,038930
16333,5078019794,32764496,199216988,37,2020-09-19,881605
16334,2487637356,57083479,152875147,47,2022-07-21,508053
16335,7551557716,91097850,085396163,29,2023-03-14,462856
16336,9084040620,35240195,145288026,27,2023-11-13,746873
16337,5159571267,71076300,032490132,15,2021-12-25,296314
16338,3975249079,67429236,262977989,24,2022-04-24,553059
16339,9268316647,65660644,008886001,24,2020-02-06,267142
16340,4436782756,65498476,117254517,18,2020-06-12,925090
16341,4853762601,42555157,100347901,43,2020-06-06,847511
16342,2215169842,85744973,031692405,32,2023-09-19,322127
16343,8250985388,87266327,046240929,41,2020-12-05,680832
16344,1546984438,64679503,270234757,6,2020-12-18,746873
16345,7432273593,28860825,251577060,48,2022-06-09,947021
16346,8723112652,28395800,117238177,2,2023-10-21,826671
16347,5756212103,84926169,010095276,5,2023-12-11,213157
16348,1862711254,78899431,217536280,18,2023-04-27,925090
16349,4736635138,56082473,186111097,13,2021-08-25,671299
16350,5481031973,94037901,054748899,33,2020-06-13,900799
16351,8580254713,65115670,208289515,9,2020-11-07,374381
16352,6701332761,04105591,012377498,43,2020-11-11,462856
16353,0651100745,58233808,069764541,49,2020-02-12,845680
16354,0192619016,84926169,000404737,7,2023-06-28,428458
16355,4294917045,54105366,075307228,2,2021-03-09,374381
16356,9162134469,73232503,174377494,4,2021-06-07,372598
16357,7208049492,49817872,008886007,46,2023-12-08,138409
16358,8959351358,08366641,075307228,40,2020-06-22,991011
16359,8429167348,22123779,106863963,6,2020-03-25,182392
16360,0812829718,72320739,109017985,17,2021-01-31,138409
16361,7579050972,26809615,252357065,11,2022-04-16,949904
16362,8676985879,03796172,206676975,48,2020-02-10,028046
16363,0291097306,72728356,120219394,12,2021-03-17,940526
16364,8409258467,24584510,052789367,28,2021-10-31,867877
16365,4286380903,67230791,054748899,20,2021-12-17,901455
16366,6924207101,18017240,215141307,40,2022-06-29,915122
16367,9998498404,38207326,072459686,11,2021-04-04,466771
16368,4696648479,84926169,204051994,10,2020-10-22,365091
16369,2473172559,80085868,242770600,44,2023-01-14,208028
16370,3409730165,47994478,095311757,6,2022-02-16,415258
16371,6069073715,52355148,074021317,46,2021-09-01,845680
16372,0794494065,24584510,046240929,29,2022-11-01,991011
16373,9542736897,37088966,073179948,13,2023-01-28,281057
16374,1048248907,95248857,031692405,7,2021-03-02,515054
16375,2427310244,65498476,042230121,39,2022-11-03,508053
16376,9532433754,62258093,100321478,28,2022-06-07,739800
16377,5992829788,92336209,188940817,36,2021-07-12,702631
16378,8009276260,90518472,072308265,49,2022-05-21,845680
16379,3103891168,68340814,085396163,31,2021-09-10,228858
16380,4468633522,93546694,031692405,5,2020-09-16,182392
16381,2247389634,42874154,187827003,42,2023-09-27,509527
16382,1212107846,46802127,111580006,34,2022-04-21,509527
16383,9381360332,41496105,179546070,37,2021-06-27,213157
16384,3014699878,42289533,103379147,30,2023-04-11,914287
16385,1960835022,42874154,103379147,41,2021-09-13,182392
16386,9968912378,21526700,073179948,8,2023-08-27,223773
16387,3379264041,09270370,072308265,11,2022-09-21,374381
16388,7697026011,16170147,019792256,21,2020-06-21,211254
16389,4273044218,29509929,219148748,12,2023-10-20,267142
16390,1104863926,47819412,097594364,5,2023-04-23,877147
16391,2496266909,16170147,011371249,1,2020-08-13,940515
16392,2638485864,39870341,002245453,12,2020-10-04,462856
16393,9596220114,75906853,010005245,20,2021-08-26,867877
16394,1073564712,63121940,110758001,35,2021-04-19,509527
16395,0582165315,34704332,075307228,8,2022-02-04,867877
16396,9716901759,69825297,157240665,49,2020-10-27,417663
16397,7113248488,82883933,021367457,4,2021-04-19,983490
16398,3303702348,73232503,207301603,8,2023-05-01,182392
16399,8442086339,59318444,001476937,45,2021-01-13,595146
16400,4354644820,00970585,152875147,48,2021-08-07,840953
16401,3677241773,27769960,100347901,16,2021-04-09,099029
16402,3442471216,40694249,100947274,34,2021-08-15,680832
16403,3920188186,43185964,270234757,32,2022-11-29,462856
16404,0743790166,94992249,204051994,9,2022-07-28,856182
16405,9716214033,51093491,205581885,24,2022-07-15,415258
16406,0804684804,15058297,104741661,30,2022-12-07,430441
16407,3522851418,75989302,173093879,17,2022-06-03,940515
16408,3380973906,94471670,063587072,10,2023-07-28,232271
16409,4513026414,75906853,072882553,20,2022-01-13,232271
16410,8677596201,65549449,072308265,1,2022-04-15,531144
16411,9987518027,54433517,002455543,8,2021-10-10,296314
16412,9464723146,64036036,095289208,35,2021-03-17,232271
16413,9691636804,56571211,252884444,19,2023-10-27,525428
16414,8636356760,07360557,077774625,38,2023-04-12,803680
16415,6549607204,16062192,052789367,17,2021-05-02,258990
16416,6579714257,27769960,031656174,16,2023-10-30,538245
16417,9765996723,18578955,003014291,31,2023-07-19,845680
16418,6258411307,35220652,071345381,6,2023-11-15,515054
16419,0702992907,17114226,071345381,11,2020-12-07,258990
16420,6582349495,03647831,106863963,32,2022-02-28,940515
16421,4038550095,67230791,107802183,48,2021-03-31,913288
16422,8924743258,11727967,019662184,44,2020-02-06,365091
16423,8036472321,71578089,188940817,25,2023-09-22,296314
16424,6921920713,57114325,204051994,48,2023-06-23,770687
16425,1229264812,17459275,055319105,45,2021-09-24,238509
16426,5333795399,61112758,070016692,5,2021-08-30,415258
16427,1294308307,50054556,066619715,38,2023-11-01,685426
16428,6551464936,36599341,095311757,25,2023-07-28,182392
16429,7754556067,56082473,107802183,46,2020-05-08,553059
16430,9595394776,95207353,214186189,6,2021-11-28,139732
16431,0456220303,87710870,053434797,11,2023-02-16,900799
16432,8997910836,94522482,213619207,11,2022-04-22,553059
16433,4898755871,89033034,143186001,41,2023-06-01,716066
16434,2730569820,13084637,253393981,24,2022-03-02,208028
16435,1819121077,37857408,270880693,8,2021-08-25,099029
16436,4906772654,60867010,145288026,20,2021-06-26,947021
16437,1671636960,13555159,021367457,4,2021-06-17,914287
16438,9218250356,75606240,145288026,10,2020-04-21,913288
16439,8121837566,55899638,139303869,44,2021-09-13,459374
16440,5439499786,78650873,242770600,8,2023-08-16,508053
16441,1703409849,36750820,042230121,4,2021-11-26,617170
16442,9701397506,15058297,111290700,48,2023-05-06,531144
16443,8082748686,52387611,248930292,40,2023-06-27,154252
16444,9290241849,24591006,252357065,40,2021-12-31,553059
16445,6483721530,16706244,117238177,27,2022-09-15,296314
16446,8085882515,48120425,190238356,44,2022-01-01,847511
16447,3490328023,21526700,023416722,15,2021-09-05,617170
16448,7502947085,13177681,251577060,46,2023-01-06,793596
16449,4045473353,08693256,248264491,1,2022-10-03,374381
16450,9855452062,82176533,176909221,41,2022-09-18,417663
16451,0721777023,80206418,026114399,34,2020-09-29,858643
16452,2006593982,05256090,052788072,39,2021-05-19,374381
16453,4314635557,55833754,260810302,20,2022-10-29,983490
16454,0848022903,42289533,105663942,32,2020-01-02,139732
16455,2466068448,37118805,090056907,33,2023-07-09,733884
16456,6410166355,57083479,054422942,3,2022-10-14,509527
16457,3415504408,03052099,008885995,38,2022-05-14,990137
16458,5436475577,37857408,008886007,37,2020-06-29,940526
16459,0353427713,09270370,085763211,18,2023-07-18,038930
16460,9958499038,62679904,010095276,18,2023-01-17,226666
16461,5839218558,40497592,173093879,46,2023-09-15,513066
16462,3299939499,39049767,121635154,22,2021-11-03,232271
16463,7537991756,77605214,046240929,41,2023-07-30,803680
16464,1030118236,47010586,052789367,25,2023-11-27,150231
16465,1647705277,36675742,097594364,15,2020-09-05,914287
16466,9768426382,09494887,072308265,40,2021-01-26,538758
16467,5281711779,46383272,190238356,38,2021-01-12,659131
16468,9755907503,81411084,073787185,27,2023-04-04,901455
16469,7847889487,57719965,105663942,43,2022-08-06,914287
16470,0953915330,68715383,262871376,12,2020-03-04,940526
16471,8925843348,18017240,001476937,30,2022-06-05,150231
16472,9302068226,18017240,069644748,32,2021-01-22,228858
16473,0238957176,74594271,213619207,5,2021-04-30,655371
16474,5401042233,68715383,003954355,30,2022-12-02,374381
16475,8438248028,60762837,015267827,35,2020-08-31,733884
16476,3523877528,33983993,124767703,14,2022-05-03,260145
16477,3740827142,28395800,161008715,38,2023-05-29,223364
16478,5062534493,27531205,188940817,19,2020-03-11,728852
16479,1108655012,28923768,003608623,42,2023-11-04,733884
16480,6145115759,78899431,010095276,25,2022-06-28,228858
16481,7724904105,14967376,161008715,7,2021-12-01,913288
16482,6815283573,59012991,054748899,7,2020-10-10,949904
16483,0409071713,33474890,184466860,30,2021-07-16,232271
16484,2244303244,35225493,262871376,46,2023-08-06,915122
16485,4695809074,11321181,110758001,33,2021-11-19,716066
16486,7271807750,04105591,126743459,48,2023-07-14,372598
16487,5954876035,39275847,072308265,12,2021-01-05,531144
16488,1245249828,62541686,253393981,29,2020-02-10,428458
16489,1673120697,09688269,008886001,43,2022-03-04,424519
16490,6889632803,09557327,157240665,16,2020-11-30,459374
16491,4023468629,97499777,095289208,45,2020-05-17,213157
16492,8229437969,85634780,206479088,38,2021-10-18,991011
16493,6653218081,11161603,252770233,30,2020-12-24,038930
16494,5274017174,74143062,253213647,49,2022-10-19,038930
16495,7210689329,74043178,249019417,40,2023-04-21,343319
16496,2777165503,87710870,026114399,6,2022-05-29,417663
16497,2686141906,07521530,073179948,3,2021-06-19,343319
16498,5879745190,81412772,001476937,19,2022-06-14,226666
16499,6836609948,00583021,056878836,19,2022-11-16,867877
16500,8814767382,09738181,120219394,10,2022-04-28,372598
16501,2886892638,11210483,225912339,4,2022-08-27,517969
16502,6623382946,92871268,199216988,42,2023-01-11,770687
16503,4030894654,47830909,011368965,18,2021-06-30,915122
16504,8539918029,62775603,111290696,10,2022-09-03,513066
16505,0498668369,85364814,270880693,46,2022-06-13,915122
16506,2656601026,53416830,199216988,26,2021-02-16,393891
16507,0879796854,07203162,074341297,40,2020-06-25,803680
16508,6890574976,36675742,094173462,25,2020-08-09,258990
16509,7883049367,11210483,139303869,45,2020-08-05,915122
16510,4418768555,51075298,111290700,43,2023-03-17,168530
16511,9302477796,50621947,198414891,47,2021-12-15,949904
16512,6694282311,32764496,090622579,33,2023-11-16,716066
16513,3212452459,29509929,004780917,3,2020-06-04,459374
16514,0842048330,58503011,032490132,41,2022-12-20,372598
16515,3555582953,73126965,198414891,40,2021-11-06,226666
16516,5183918552,37857408,013419678,11,2020-11-14,925090
16517,7969492650,30642577,057325187,28,2020-07-31,949904
16518,2737302457,08387031,055319105,18,2022-05-01,685426
16519,9169315280,59318444,095218451,35,2020-08-31,983490
16520,9737021231,69825297,260811707,8,2022-02-06,515054
16521,0741724024,43165534,205574133,13,2022-10-11,182392
16522,4102293579,67429236,147999778,3,2020-05-16,845680
16523,8989819066,70846563,002245453,45,2020-12-01,553059
16524,5236208186,89455114,106863963,49,2021-01-17,508053
16525,3866993542,15933707,206676975,20,2023-05-24,595146
16526,3887874629,77518560,069764541,19,2022-03-29,182392
16527,3589111151,95207353,262871376,45,2021-12-11,047055
16528,7831058839,85634780,104741661,5,2023-06-29,112150
16529,0966571634,40411868,173093879,43,2020-11-15,449345
16530,4274514235,29509929,003304875,20,2021-10-11,150231
16531,5648723072,00107980,072459686,7,2022-03-27,228858
16532,9193301101,64774881,174377494,18,2022-02-20,028046
16533,0959542401,87266327,262977989,15,2022-03-15,925090
16534,7146904527,08366641,248264491,22,2022-05-06,028046
16535,8700819145,03576769,017336364,36,2023-02-23,680832
16536,3206277314,19956113,143217512,43,2023-12-13,655371
16537,5770721089,65080602,121635154,21,2020-10-03,513066
16538,0127474361,19146649,170463582,5,2021-01-07,925090
16539,7195310623,31556881,004313653,13,2023-07-14,485189
16540,6863118916,72348447,225912339,13,2020-01-21,138409
16541,3765212850,78887378,262301191,48,2023-11-01,296314
16542,0866886217,35373951,242770600,10,2022-08-08,847511
16543,4787285677,55966365,157432544,31,2020-08-18,138409
16544,9921157924,27531205,111580006,25,2023-12-03,281057
16545,2330218725,43365166,054266567,39,2020-07-11,428458
16546,7041240167,72171413,262434068,1,2022-01-16,990137
16547,5929047045,32348672,013419678,22,2023-07-14,260145
16548,5860012916,23716904,158019962,1,2023-08-29,417663
16549,2606889818,66102138,145288026,3,2022-03-08,531144
16550,1676889236,85364814,249019417,4,2022-09-10,733884
16551,3862408254,09688269,157432544,9,2020-08-29,267168
16552,9787121535,07091651,097594364,10,2022-07-02,365091
16553,8845133699,33983993,074362508,5,2021-05-12,525428
16554,6159825024,73532451,174377494,47,2022-11-09,947021
16555,0833506349,71076300,094173458,4,2022-09-13,112150
16556,8888586999,85085596,076013378,5,2021-06-19,154252
16557,2005831401,09616429,074021317,38,2023-08-28,680832
16558,9593670933,11727967,085763211,25,2020-12-30,154252
16559,7490652801,52155857,143217512,36,2022-11-19,915122
16560,4625508278,49169436,117238177,20,2021-05-04,223364
16561,0948560775,45640950,055319105,24,2022-08-06,826671
16562,5306514709,58233808,063587072,36,2021-05-24,267168
16563,8727833103,55248968,100958457,22,2023-11-01,462856
16564,9158828292,00334746,187827003,39,2023-03-02,515054
16565,9602197489,34258510,095311757,8,2022-09-05,949904
16566,2996594818,44429235,242770600,31,2021-08-04,417663
16567,2295229775,44478604,190238356,22,2023-08-04,509527
16568,2680438343,47994478,208289515,49,2023-12-16,272008
16569,3670906743,43879567,107802183,4,2021-01-26,990137
16570,6708947906,26195118,147999778,24,2020-02-08,702631
16571,3294301257,42555157,103379147,39,2020-12-04,258990
16572,2399174825,68018744,052329763,41,2021-09-02,901455
16573,6643731814,37857408,204051994,15,2022-04-17,515054
16574,5950693206,08387031,095289208,36,2021-03-17,430441
16575,5940083422,32348631,157240665,44,2023-03-08,826671
16576,3814695714,35225493,105663942,6,2021-10-06,803680
16577,8973435055,46802127,262871376,7,2021-03-27,099029
16578,5240336523,26322134,154245455,48,2023-06-05,428458
16579,9383082249,35220652,000641906,12,2023-06-30,238509
16580,4501833722,40472991,000641906,38,2023-01-03,485189
16581,0364797272,85612258,124767703,45,2023-07-03,228858
16582,2412159929,85085596,100958457,24,2021-04-04,071162
16583,7624459196,72944797,228989363,13,2022-04-30,415258
16584,4639490311,94471670,012377498,22,2023-09-14,685426
16585,9978770364,42874154,066067655,4,2021-10-17,793596
16586,8636045705,67429236,207256575,31,2021-05-28,940515
16587,8994777971,27469719,003954355,48,2021-04-04,332000
16588,3693431457,08693256,106863963,39,2022-06-21,223364
